title,author,isbn,origen
Las dimensiones humanas en los espacios interiores,Julius Panero,9788425231209,bidi
Manifiesto del Tercer paisaje,Gilles Clément,9788425231278,bidi
El jardín en movimiento,Gilles Clément,9788425231285,bidi
Los grandes secretos del lettering,Martina Flor,9788425231292,bidi
El diseño como storytelling,Ellen Lupton,9788425231872,bidi
Storytelling como estrategia de comunicación,Guillaume Lamarre,9788425232053,bidi
El arte como oficio,Bruno Munari,9788425232398,bidi
Política y arquitectura,Josep María Montaner,9788425232466,bidi
Una breve historia del jardín,Gilles Clément,9788425232534,bidi
Autobiografía científica,Aldo Rossi,9788425232589,bidi
El ABC de la Bauhaus,Ellen Lupton,9788425232657,bidi
Un diario visual,Giorgia Lupi,9788425232671,bidi
Cómo hacer libros,Esther K Smith,9788425232718,bidi
Estudios sobre  la ciudad,Rem Koolhaas,9788425232770,bidi
Animales arquitectos,Juhani Pallasmaa,9788425232893,bidi
¿Qué es el diseño?,Isabel Campi i Valls,9788425232954,bidi
El diseño como actitud,Alice Rawsthorn,9788425233036,bidi
La sabiduría del jardinero,Gilles Clément,9788425233142,bidi
Proyecto y pasión,Enzo Mari,9788425233166,bidi
Trucos infalibles para pulir textos,Raquel Marín Álvarez,9788425233449,bidi
Diseminaciones,Juhani Pallasmaa,9788425233500,bidi
Lettering creativo,Gabri Joy Kirkendall ,9788425233579,bidi
Ilustración botánica,Helen Birch,9788425233623,bidi
"Color, espacio y estilo",Chris Grimley,9788425233661,bidi
extra bold,Ellen Lupton,9788425233784,bidi
Sketching fashion,Laia Beltran Querol,9788425233838,bidi
La modernidad superada,Josep María Montaner,9788425233852,bidi
Arquitectura y crítica,Josep María Montaner,9788425233876,bidi
Los ojos de la piel,Juhani Pallasmaa,9788425233982,bidi
Intervalos,Raúl Nieto Guridi,9788425234125,bidi
La Argentina Moderna. El Roquismo. 1880-1904,Juan A. Vilar,9789506985547,bidi
Prácticas de Botánica morfológica en Agronomía,Alberto A. Galussi y Yanina G. Gillij (dirección),9789506985554,bidi
"Discapacidad, teoría tullida y autoridad narrativa. Resistir la normalidad","Alfonsina Angelino, María Eugenia Almeida y Camila Arbuet Osuna (coordinadoras)",9789506985561,bidi
Un enorme parasol de tela verde,Martín Prieto,9789506985530,bidi
Aguafuertes fluviales de Paraná,Roberto Arlt,9789506985653,bidi
Mi hogar de niebla,Ana Teresa Fabani,9789506985677,bidi
Del pasado entrerriano. Cuentos y anécdotas paranaenses,Francisco D. Segovia,9789506983864,bidi
Excursiones escolares,José B. Zubiaur,9789506984809,bidi
Andando la ciudad,María Celeste Mendaro,9789506985585,bidi
Recuerdos de mi niñez en la ciudad de Paraná 1877-1889,Moisés G. Velasco,9789506985684,bidi
Remontando el Río Paraná,Theodore Child,9789506985691,bidi
La formación en Trabajo Social en Entre Ríos. Un estudio sobre su surgimiento y las estrategias de intervención,María Rosana Pieruzzini,9789506985769,bidi
La obra literaria,Alberto Gerchunoff,9789506985738,bidi
Hacer comunicación comunitaria desde la Universidad. Redefiniciones a partir de la experiencia,Patricia Fasano,9789506985776,bidi
Un desierto para la nación. La escritura del vacío,Fermín Rodríguez,9789871673667,bidi
Cuarteto para autos viejos,Miguel Vitagliano,9789871673728,bidi
Tres luces,Claire Keegan (Traducción Jorge Fondebrider),9789871673735,bidi
Cine,Juan Martini,9789871673742,bidi
La música en el grupo Sur. Una modernidad inconclusa,Pablo Gianera,9789871673759,bidi
Los padres de Sherezade,Daniel Guebel,9789871673780,bidi
Padre contra madre y otro cuentos breves,Machado de Assis (Traducción y prólogo de Pablo Rocca),9789871673797,bidi
Fantasmas. Imaginación y sociedad,Daniel Link,9789871673803,bidi
Cosmópolis. Del flâneur al globe-trotter,Beatriz Colombi (selección y prólogo),9789871673810,bidi
Historia de las pulgas que viajaron a la luna: y otros cuentos de ficción científica,Kobo Abe,9789877120011,bidi
Después de la música. El siglo XX y más allá,Diego Fischerman,9789871673827,bidi
Figuras de la historia,Jacques Rancière,9789871673957,bidi
El precio era alto,Francis Scott Fitzgerald,9789877120035,bidi
Desarticulaciones,Sylvia Molloy,9789877120042,bidi
"Semióticas: las semióticas de los géneros, de los estilos, de la transposición",Oscar Steimberg,9789877120028,bidi
Lumbre,Hernán Ronsino,9789877120059,bidi
Antártida,Claire Keegan,9789877120066,bidi
Porno,Marcos Bertorello,9789877120080,bidi
Una muchacha muy bella,Julián López,9789877120127,bidi
Tratado sobre las manos,Miguel Vitagliano,9789877120134,bidi
El desierto y su semilla,Jorge Baron Biza,9789877120141,bidi
"Cuadernos de Lengua y Literatura : Volúmenes V, VI y VII",Mario Ortiz,9789877120158,bidi
Genios destrozados: vida de artistas,Daniel Guebel,9789877120189,bidi
"Formas comunes: animalidad, cultura, biopolítica",Gabriel Giorgi,9789877120295,bidi
Romance de la Negra Rubia,Gabriela Cabezón Cámara,9789877120301,bidi
El doble: Dos versiones: 1846 y 1866,Fyodor Dostoyevsky,9789877120318,bidi
La descomposición,Hernán Ronsino,9789877120332,bidi
Introducción a la dialéctica,Theodor W. Adorno,9789877120349,bidi
Ellos eran muchos caballos,Luiz Ruffato,9789877120172,bidi
El otro de mí,Miguel Ángel Vitagliano,9789877120424,bidi
Más al sur,Paloma Vidal,9789877120431,bidi
Trampa de luz,Matías Capelli,9789877120448,bidi
Canción de la desconfianza,Damián Selci,9789877120455,bidi
Estuve en Lisboa y me acordé de ti,Luiz Ruffato,9789877120462,bidi
Glaxo,Hernán Ronsino,9789877120479,bidi
"O juremos con gloria morir: Una historia del Himno Nacional Argentino, de la Asamblea del Año XIII a Charly García",Esteban Buch,9789877120486,bidi
Grandeza Boliviana,Bruno Morales,9789877120493,bidi
"Ficciones barrocas: una lectura de Borges, Bioy Casares, Silvina Ocampo, Cortázar, Onetti y Felisberto Hernández",Carlos Gamerro,9789877120509,bidi
Las infantas,Lina Meruane,9789877120516,bidi
Verano del odio,Chris Kraus,9789877120615,bidi
Calles y otros relatos,Stephen Dixon,9789877120622,bidi
El país de la guerra,Martín Kohan,9789877120639,bidi
Código Procesal Penal de la República Argentina,Departamento Universitarios y Jurídicos,9789873501630,bidi
Código Procesal Civil y Comercial de la República Argentina,Departamento Universitarios y Jurídicos,9789873501623,bidi
Código Penal de la República Argentina,Departamento Universitarios y Jurídicos,9789873502279,bidi
Código de Comercio de la República Argentina,Departamento Universitarios y Jurídicos,9789873501609,bidi
Fervor de las vanguardias. Arte y literatura en América Latina,Jorge Schwartz,9789508453587,bidi
Enemigos de la lluvia,Maria Martoccia,9789508453303,bidi
Microbios,Diego Vecchio,9789508452917,bidi
Osos,Diego Vecchio,9789508452900,bidi
Literatura y anarquismo en Argentina,Pablo Ansolabehere,9789508452887,bidi
Las letras de Borges y otros ensayos,Sylvia Molloy,9789508452764,bidi
El cuerpo de la voz,Francine Masiello,9789508452740,bidi
Hacia un estilo de vida saludable,André  Blake   ,9789502300085,bidi
Detrás del árbol,Eduardo  Feller ,9789502300153,bidi
Aproximación práctica a la nefrología clínica,Alejandro Scicolone,9789878644721,bidi
Aproximación práctica a la gastroenterología clínica,Alejandro Scicolone,9879878605807,bidi
"Alimentos en servicio: producción, calidad y nutrición",Silvina Medin y Roxana Medin,9879878605739,bidi
Aproximación práctica a la cardiología clínica,Alejandro Scicolone,9879878605746,bidi
Desarrollo sustentable y Medio Ambiente,Susana Pesis,9789501798241,bidi
Neumonías atípicas,Fernando Ferrero,9879878605722,bidi
Introducción a la bioética del siglo XXI,Roberto Cataldi Amatriain,9879878605753,bidi
Bioética: conflictos y dilemas,Roberto Cataldi Amatriain (comp.),9879878605883,bidi
Detrás de los alimentos,Pablo Martin,9789871853601,bidi
Vínculos,Gabriela Arias Uriburu,9789871853618,bidi
Ensayos lacanianos,Oscar Masotta (Prólogo Marcelo Izaguirre),9789871673766,bidi
Nunca llegamos a la India,Juan Ignacio Sklar,9789508453761,bidi
"Victoria Ocampo, cronista outsider",María Celia Vázquez,9789508453785,bidi
Los argentinos vienen de los peces. Ensayo de filogenia nacional,Irina Podgorny,9789508454003,bidi
Los agentes dobles : escritores y cineastas en la transformación del cine argentino,Marcos Zangrandi,9789508454362,bidi
Cambio climático. Un camino hacia la educación ambiental,Enrique César Rodríguez,9789505261581,bidi
Filosofia. Esa búsqueda reflexiva,"Martha Frassineti de Gallo, Gabriela Salatino ",9789873505348,bidi
Son necesarios dos para bailar un tango,Lorene Soares,9789500532440,bidi
Intemperie,Eduardo Lalo,9789500537858,bidi
De colonias a estados nacionales: independencias y descolonización en América y el mundo en los siglos XIX y XX,Enrique Ayala Mora,9789500537872,bidi
Los países invisibles,Eduardo Lalo,9789500537889,bidi
Museo de la novela de la eterna,Macedonio Fernández,9789500537896,bidi
La morada imposible 2,Susana Thénon,9789500532020,bidi
La morada imposible 1,Susana Thénon,9789500532037,bidi
David Bowie: posthumanismo sónico,Ramiro Sanchiz,9789874083678,bidi
Manual de toxicología laboral,Guillermo Lombardo,9789874151759,bidi
Horacio Quiroga: una obra de experiencia y riesgo,Noé Jitrik,9789874151940,bidi
El movimiento nacional-popular: Gino Germani y el peronismo,Samuel Amaral,9789874151834,bidi
Érase esta vez: relatos de comienzo,Julio Premat,9789874151827,bidi
"Crack Wars. Literatura, adicción, manía",Avital Ronell,9789874151797,bidi
"La renovación peronista: organización partidaria, liderazgos y dirigentes, 1983-1991","Marcela Ferrari; Virginia Mellado, compiladoras",9789874151780,bidi
"La juventud maravillosa. La peronización y los orígenes de la violencia política, 1958-1972",Mónica Inés Bartolucci,9789874151773,bidi
El conflicto que perdura: la idea de pueblo en la tradición liberal argentina,Eduardo Jozami,9789874151766,bidi
Matemáticas Financieras y evaluación de proyectos,Javier Serrano,9786077073048,bidi
Seguridad e higiene en el trabajo - Un enfoque integral,Antonio Creus y Jorge Mangosio,9786077073055,bidi
UML - Modelado de Software para profesionales,Carlos Fontela,9786077073062,bidi
Robótica - Control De Robots Manipuladores,Reyes Fernando,9786077073079,bidi
Aprender PowerPoint 2010 - Con 100 ejercicios prácticos,MEDIAactive,9786077073086,bidi
Aprender Word 2010 - Con 100 ejercicios prácticos,MEDIAactive,9786077073093,bidi
Ingeniería Ambiental,Javier Arellano y Jaime Guzmán,9786077073147,bidi
Fundamentos de costos,Pabón Hernán,9786077073208,bidi
Calidad en el Desarrollo de Software,Guillermo Pantaleo,9786077073246,bidi
PHP - Creación De Páginas Web Dinámicas,Hernán Beati,9786077073253,bidi
Matemáticas Discretas,Ramón Espinosa,9786077073499,bidi
Inteligencia artificial con aplicaciones a la ingeniería,Pedro Ponce,9786077073581,bidi
ActionScript 3.0 - Aprenda A Programar,Arce Francisco Javier,9786077074588,bidi
MATLAB - Aplicado a robótica y mecatrónica,Fernando Reyes,9786077074861,bidi
AutoCAD 2012 - 2 Y 3 Dimensiones - Guía Visual,Ferney Gutiérrez,9786077074878,bidi
LABVIEW - Entorno Gráfico de Programación - 2ª ed.,José Lajara y José Pelegrí,9786077074946,bidi
La Reconstrucción de Sí Mismo - Bases del Desarrollo Humano Multidimensional,Horacio Jaramillo,9786077074953,bidi
Administración Estratégica - De La Visión A La Ejecución,José Gallardo,9786077074960,bidi
Creatividad - Reto de Innovación Educativa,Mavilo Calero,9786077074984,bidi
Análisis De Circuitos Con PSpice - 4ª ed.,David Báez,9786077072904,bidi
"Aplicaciones Con Visual Basic .NET - Programe Para Escritorio, Web Y Dispositivos Móviles",Enrique Gómez,9786077073604,bidi
Criptografía - Técnicas De Desarrollo Para Profesionales,Ariel Maiorano,9786077073796,bidi
Instrumentos Electrónicos Básicos,Ramón Pallás,9786077074434,bidi
"Fundamentos De Climatización - Psicrometría, Evaporación Y Condensaciones",Ángel Miranda,9786077074519,bidi
Manual De Dreamweaver CS5,MEDIAactive,9786077074779,bidi
Manual De Indesign CS5,MEDIAactive,9786077074823,bidi
Manual De Flash CS5,MEDIAactive,9786077074830,bidi
Aprender 3ds Max 2012 Avanzado - Con 100 Ejercicios Prácticos,MEDIAactive,9786077075004,bidi
Manual De PhotoShop CS5,MEDIAactive,9786077074786,bidi
El Gran Libro De SolidWorks,Sergio Gómez,9786077072744,bidi
STEP 7 - Una Manera Fácil De Programar PLC De Siemens,Pilar Mengual,9786077072751,bidi
Visual Studio .Net Framework 3.5 Para Profesionales,Maximiliano Firtman,9786077072782,bidi
Instrumentación Industrial - 8ª ed.,Antonio Creus,9786077072812,bidi
Microcontroladores - Fundamentos y Aplicaciones Con PIC,Fernando Valdés,9786077072836,bidi
Circuitos De Interfaz Directa Sensor-Microcontrolador,Ferran Reverter,9786077072928,bidi
"Introducción A La Programación - Algoritmos Y Su Implementación En VB.NET, C#, Java Y C++ - 2. ed.",Felipe Ramírez,9786077072997,bidi
Arquitectura De Computadoras,Patricia Quiroga,9786077073635,bidi
Análisis Y Diseño De Algoritmos - Implementaciones En C Y Pascal,Gustavo Lopez,9786077073680,bidi
Emprendedor: Crear su propia empresa,Jorge Silva,9786077073819,bidi
Sensores Y Acondicionadores De Señal Problemas Resueltos,Ramon Bragós,9786077074335,bidi
AJAX - Web 2.0 Con jQuery Para Profesionales,Maximiliano Firtman,9786077074489,bidi
Internet como herramienta para la investigación,Fernando Gutiérrez,9786077074557,bidi
Autómatas Programables Y Sistemas De Automatización - 2ª ed.,Enrique Mandado,9786077074854,bidi
"Microcontroladores Motorola-Freescale - Programación, Familias Y Sus Distintas Aplicaciones En La Industria",Juan Carlos Vesga,9786077072652,bidi
Programación De Sistemas Embebidos En C,Gustavo Galeano,9786077072775,bidi
Neumática e Hidráulica: 2da ed.,Antonio Creus,9786077073239,bidi
"Mantenimiento - Planeación, Ejecución Y Control",Luis Alberto Mora,9786077073444,bidi
Proyectos: Formulación y criterios de evaluación,Jairo Murcia,9786077073451,bidi
Matemáticas Financieras - 3ª ed.,Armando Mora,9786077073482,bidi
Matemáticas Para La Computación,José Jiménez,9786077074359,bidi
Manual De Fórmulas Financieras - Una Herramienta Para El Mundo Actual,José González,9786077074427,bidi
Tecnología Láser - Aplicaciones Industriales,Alberto Cuesta,9786077074991,bidi
La Argentina. Geografía económica y humana 15ed,Isidro Carlevari,9789871609604,bidi
Apps HTML5 para móviles - Desarrollo de aplicaciones para smartphones y tablets basado en tecnologías Web,Damian De Luca,9786076220382,bidi
Android Programación De Dispositivos Móviles A Través De Ejemplos,José Amaro,9786077074885,bidi
"Fluidos, bombas e instalaciones hidráulicas",Salvador de las Heras,9786075382005,bidi
Fuentes de energía renovables y no renovables - Aplicaciones,Santiago Ramírez - Juan Carlos Vega de Kuyper,9786077078210,bidi
Teoría de las organizaciones,Apolinar García,9789871609734,bidi
COMMUNITY MANAGER,MUÑIZ TROYANO,9786076221198,bidi
Rock Marketing - Una historia del rock diferente,ADÁN,9786076222348,bidi
Aprender AutoCAD 2015 - Con 100 ejercicios prácticos,MEDIAactive,9786076224267,bidi
ANDROID - Aprende desde cero a crear aplicaciones,Luján,9786076224359,bidi
CIENCIA DE MATERIALES,NEWELL,9786077071143,bidi
Robótica: Control de robots manipuladores,Reyes,9786077071907,bidi
MATLAB: Aplicado a Robotica y Mecatronica,Reyes,9786077073574,bidi
ECODISEÑO: INGENIERIA SOSTENIBLE DE LA CUNA A LA C.,AGUAYO,9786077073987,bidi
INGENIERIA DE LA ENERGIA EOLICA. Villarrubia. 1ed,VILLARRUBIA,9786077074021,bidi
SISTEMAS SCADA. 3ed.,Rodriguez,9786077074069,bidi
Juegos para educación física,DE CASTRO,9786077075271,bidi
Motores y Máquinas Eléctricas,Molina,9786077075660,bidi
TRANSPORTE EN CONTENEDOR. 2ed,DE LARRUCEA,9786077075684,bidi
Logística hospitalaria,OZORES,9786077075691,bidi
PRINCIPIOS BÁSICOS DE ELECTROTECNIA,Molina,9786077075806,bidi
MEJORA DE METODOS Y TIEMPOS DE FABRICACION,CRUELLES,9786077076148,bidi
EXCEL 2013 MANUAL PRACTICO PARA TODOS.,pena,9786077076223,bidi
INGENIERIA INDUSTRIAL,CRUELLES,9786077076513,bidi
ROBÓTICA APLICADA - Con LabVIEW y LEGO,PONCE,9786077076964,bidi
LA BUENA GESTION DE RECURSOS HUMANOS. Peña. 1ed.,pena,9786077079736,bidi
INSTRUMENTOS INDUSTRIALES 3ed,Creus,9786077686514,bidi
TRATADO DE TRAZADOS Y DES. DE CALDERERÍA,DIAZ,9786077686835,bidi
Aplicaciones con visual basic .net,GÓMEZ,9786077854708,bidi
PROYECTOS - EVALUACIÓN Y FORMULACIÓN,VIDAL,9789569517006,bidi
FUNDAMENTOS DE COSTOS,PABON,9789586827935,bidi
Análisis fundamental para la valoración y la toma de decisiones,SOSA,9789586829007,bidi
Computación forense 2ª edición,Jeimy J. Cano,9789586829229,bidi
SEGURIDAD E HIGIENE EN EL TRABAJO,Creus,9789871609192,bidi
Periodismo en tiempos de cólera. Crónicas 19862021,Joe Goldman,9789877487282,bidi
La Argentina en el banquillo. La historia detrás de las denuncias contra el Estado por violaciones a los Derechos Humanos,Sebastián Alejandro Rey,9789877487275,bidi
Conexión Total: Los jóvenes y la experiencia social en la era de la comunicación digital,Marcelo Urresti,9789871309337,bidi
"Modelos económicos y organización del territorio nacional, 1880-1962: de la economía agroexportadora al proceso de sustitución de importaciones",Horacio Galacho,9789874180025,bidi
Historia de la Argentina: desde la Revolución de Mayo hasta el Bicentenario,Héctor Eleodoro Recalde,9789874180032,bidi
Salud y adolescencia,María Mercedes Recalde,9789874180063,bidi
Introducción a la comunicación,Sergio Luis Com,9789874180070,bidi
"Comunicación, cultura y sociedad",Mercedes Calzado,9789874180087,bidi
Política y ciudadanía,Héctor Eleodoro Recalde,9789874180094,bidi
"Cultura, arte y dictaduras: incompatibilidad de caracteres",Ricardo Gagliardi,9789874180100,bidi
Psicología,María Mercedes Recalde,9789874180117,bidi
Metodología de la investigación,Sergio Luis Com,9789874180124,bidi
La fotografía: Un invento con historia,Mónica Incorvaia,9789874180148,bidi
Filosofía,Marcela Zangaro,9789874180155,bidi
Introducción al lenguaje cinematográfico,Alberto Harari,9789874180162,bidi
Proyecto de producción en artes visuales,Ricardo Gagliardi,9789874180179,bidi
"Ambiente, desarrollo y sociedad",José Roberto Dadón,9789874180186,bidi
La educación sexual en la escuela: Para padres docentes y alumnos,María Mercedes Recalde,9789874180193,bidi
Sociología,Héctor Eleodoro Recalde,9789874180209,bidi
Educación Plástica en la Escuela Primaria,Marcela Liliana Giuffrida,9789874180216,bidi
La Revolución de Mayo y sus proyectos nacionales,Alejandro Herrero,9789871309283,bidi
El loco Sarmiento: una aproximación a la historia de la educación común y el normalismo en Argentina,Alejandro Herrero,9789871309290,bidi
Historia reciente de la Argentina: 2. La presidencia de Raúl Ricardo Alfonsín,Héctor Eleodoro Recalde,9789871309306,bidi
"Los seres vivos: características, origen, evolución",María Busch,9789872843953,bidi
Imagen y procedimientos constructivos,Marcela Liliana Giuffrida,9789874180131,bidi
Artes Visuales I: el lenguaje plástico-visual,Ricardo Gagliardi,9789874180223,bidi
Introducción a la comunicación escrita,Alberto Harari,9789874180230,bidi
Introducción a la comunicación oral,Alberto Harari,9789874180247,bidi
Artes Visuales II: apreciar y producir a partir de las vanguardias,Marcela Giuffrida,9789874180254,bidi
NTICx: Nuevas tecnologías de la información y la conectividad,Mariano Ávalos,9789874180261,bidi
La reproducción humana,Federico Isaac García,9789874180278,bidi
EDUCACIÓN Y PREVENCIÓN DEL CONSUMO PROBLEMÁTICO DE DROGAS: II. SUSTANCIAS ILEGALES,María Mercedes Recalde,9789874180285,bidi
Trabajo y ciudadanía,Héctor Eleodoro Recalde,9789874180292,bidi
EDUCACIÓN Y PREVENCIÓN DEL CONSUMO PROBLEMÁTICO DE DROGAS: I. ALCOHOL Y TABACO,María Mercedes Recalde,9789874180308,bidi
"Historia reciente de la Argentina: 3, Las presidencias de Carlos Saúl Menem y Fernando De la Rúa",Héctor Eleodoro Recalde,9789871309313,bidi
"Juventudes y políticas en la Argentina y en América Latina: Tendencias, conflictos y desafíos",Pablo Vommaro,9789871309320,bidi
Radiografías de la experiencia escolar: Ser jóven en la escuela,Pedro Núñez,9789871309344,bidi
"Tiempo de chicas: Identidad, cultura y poder",Silvia Elizalde,9789871309351,bidi
"Adentro y Afuera: Juventudes, sistema penal y políticas de seguridad",Silvia Gemureman,9789871309368,bidi
"Las nuevas generaciones del sindicalismo: Jóvenes, trabajo y organización gremial en la Argentina",Sandra Wolanski,9789871309375,bidi
"Escenas militantes: Lenguajes, identidades políticas y nuevas agendas del activismo estudiantil universitario",Rafael Blanco,9789871309382,bidi
La tercera invención de la juventud: Dinámicas de la politización juvenil en tiempos de la reconstrucción del Estado-Nación,Miriam Elizabeth Kriger,9789871309399,bidi
"Experiencias juveniles de la desigualdad: Fronteras y merecimientos en sectores populares, medios altos y altos",Mariana Chaves,9789871309405,bidi
"Juventudes argentinas: prácticas culturales, ciudadanía y participación política",Florencia Saintout,9789871309412,bidi
Clericalismo y anticlericalismo en América Latina : el caso de Argentina,Héctor Eleodoro Recalde,9789871309429,bidi
El fútbol que queremos,Christian Bertelli,9789871309436,bidi
Historia reciente de la Argentina: 1. La Argentina entre dos dictaduras,Héctor Eleodoro Recalde,9789871309443,bidi
"Juventudes, estado y participación : la producción socioestatal de las juventudes desde las políticas públicas participativas",Melina Vázquez,9789871309450,bidi
La sociología en la Argentina,Héctor Eleodoro Recalde,9789874180001,bidi
De moléculas a células: entendiendo la estructura de los seres vivos,María Cecilia Rodriguez,9789874180018,bidi
Antropología Cultural,Mariana Melgarejo,9789874180377,bidi
"Educación, Ciencia, Tecnología y Sociedad: Propuestas de articulación de las Ciencias Naturales y Sociales para docentes y estudiantes de nivel secundario y terciario","Damián Lampert, Claudia Arango, Silvia Porro (compiladores)",9789874180636,bidi
Historia del Mundo Contemporáneo [1770-2018]: Desde las revoluciones burguesas del siglo XVIII a la segunda década del siglo XXI,Héctor Eleodoro Recalde,9789874180650,bidi
"La pobreza en la Argentina: pobreza, protestas sociales y políticas sociales desde comienzos del siglo XX hasta el presente",Héctor Eleodoro Recalde,9789871309528,bidi
Los medios de comunicación en la Argentina : De los locos de la azotea a las corporaciones multimediáticas,"Sergio Luis Com (compilador), Nahuel Beglia, María Paula Morel, Sofía Perea, Claudia Yapura",9789871309535,bidi
"Artes Visuales IV: Componentes del lenguaje visual y prácticas de producción, apreciación, análisis y contextualización de las imágenes",Ricardo Daniel Gagliardi ,9789874180322,bidi
"Cambio Global: clima, biodiversidad y desarrollo económico Cuando el hombre cambia el planeta","Alejandro Ambas, María Busch, María Cecilia Rodríguez y José Roberto Dadon",9789874180346,bidi
"Cuerpo e identidad: Sexo y género, a través del tiempo",María Mercedes Recalde,9789874180391,bidi
Didáctica de la música: Diálogos con otras disciplinas,Néstor Javier Ciravolo,9789874180643,bidi
"E.S.I. / Educación Sexual Integral: Un enfoque interdisciplinario: Medicina, Psicología, Ciencias Sociales, Derecho","Héctor Eleodoro Recalde (compilador), Federico Isaac García, María Mercedes Recalde, Héctor Eleodoro Recalde, Ricardo Daniel Gagliardi",9789874180667,bidi
La producción de conocimiento en las Ciencias Sociales y las Humanidades,"Zangaro, Marcela",9789874180674,bidi
Historia de la Argentina [1810-2019]: Desde la Revolución de Mayo hasta la elección de Alberto Fernández,Héctor Eleodoro Recalde,9789874180681,bidi
Texturas literarias Colección: Artesanías didácticas para la ESI,"Ana Carou, Santiago Abel, Valeria Sardi",9789878308302,bidi
Entrelenguas Colección: Artesanías didácticas para la ESI,"Ana Carou, Santiago Abel",9789878308319,bidi
Fenomenal estreno Colección: Artesanías didácticas para la ESI,"Santiago Abel, Ana Carou, Tamara Montenegro",9789878308326,bidi
Territorios de la ESI en la Lengua y la Literatura Colección: Travesías didácticas de la lengua y la literatura,"Jesica Báez, Valeria Sardi (compiladoras)",9789878308340,bidi
Escrito en los cuerpos. Experiencias pedagógicas sexuadas Colección: Travesías didácticas de la lengua y la literatura,Valeria Sardi,9789878308357,bidi
Poéticas del aula: Escrituras en la escuela secundaria Colección: Travesías didácticas de la lengua y la literatura,Fernando Andino,9789878308364,bidi
Silencios y excepciones: Géneros y saberes en la formación docente Colección: Travesías didácticas de la lengua y la literatura,"Santiago Abel, Fernando Andino, Virginia Bonatto, Ana Carou, Juan Bautista García Cejas, Valeria Sardi",9789878308371,bidi
"Yo protesto, vos protestás, él protesta... todos protestamos: Las movilizaciones sociales en democracia   Colección: Temas de Sociología Argentina",Héctor Eleodoro Recalde,9789878308487,bidi
¿Hasta que la muerte nos separe?: De la familia tradicional a los nuevos tipos de familia Colección: Temas de Sociología Argentina,Héctor Eleodoro Recalde,9789878308494,bidi
Fideicomiso. Teoría y aplicación a los negocios,Mario A. Carregal,9789873404573,bidi
Estudios de  Derecho y Economía,Isabel Cristina González Nieves,9789873404641,bidi
Mujeres y política en América Latina,"ARCHENTI, NELIDA / TULA MARIA INES",9789873404658,bidi
Derecho de Internet,Cabanellas de las Cuevas,9789873406010,bidi
Instituciones de Justiniano,Cesar Justiniano,9789873404580,bidi
Tratado de las obligaciones,Jospeh Robert Pothier,9789873404597,bidi
Tratado de los delitos y de las penas,César Bonesana (Marqués de Beccaria),9789873404603,bidi
El Fideicomiso de Garantía,"CABANELLAS DE LAS CUEVAS, G. / DE REINA TARTIÉRE, GABRIEL",9789873404610,bidi
Diccionario de Derecho Romano y Latines Jurídicos,"CABANELLAS DE LAS CUEVAS, G. / DE REINA TARTIÉRE, GABRIEL",9789873404627,bidi
El espíritu de las leyes,Montesquieu,9789873404634,bidi
Filosofia Siglo XXI para principiantes,Santiago Armando,9789875551794,bidi
Literatura II para principiantes,Stengel / Rey,9789875551749,bidi
Literatura I para principiantes,Stengel / Rey,9789875551732,bidi
Cortazar para principiantes,Polimeni / Rep,9789875551718,bidi
Marxismo para principiantes,Kohan / Brito,9789875550841,bidi
Anticapitalismo para principiantes,Adamovsky / Ilustradores Unidos,9789875550810,bidi
Anarquismo para principiantes,Mayer /Sanyú,9789875550803,bidi
Gramsci para principiantes,Kohan / Scherma,9789875550797,bidi
Che Guevara para principiantes,Sinay / Scenna,9789875550766,bidi
Bourdieu para principiantes,Lafforgue / Sanyú,9789875550735,bidi
Sociología para principiantes,Lafforgue / Sanyú,9789875550728,bidi
En el bachi te dejan ser,María Belén Janjetic,9789874169495,bidi
Comunicar el lujo,María Ezcurra,9789876012492,bidi
Comunicación para organizaciones sociales,Eugenia Etkin,9789876012539,bidi
Gestión de la comunicación para organizaciones,Eugenia Etkin (compiladora),9789876012546,bidi
Manejando el disenso,Luciano H. Elizalde,9789876012560,bidi
Noticias de película,Juan Pablo Cannata ,9789876012577,bidi
Comunicar lo local,"Gonzalo Arias, Lucas Doldan",9789876012584,bidi
Reflexiones sobre la enseñanza y el juego en la educación inicial,"Liliana Simari, Liliana Gattino, Carla Stracan, María Florencia Bravo",9789876012607,bidi
Cómo enseñar a aprender,"Corina Rogovsky, Francisco Chamorro ",9789876012638,bidi
Donde no van las melodías,Rodrigo Manigot,9789876012645,bidi
La sociedad de la pandemia,Fabián Báez,9789874175519,bidi
¿Alguien quiere pensar en las redes? La importancia de las redes sociales en política,Malena Dip,9789876012676,bidi
Comunicación gubernamental más 360 que nunca,Mario Riorda y Luciano Elizalde,9789876012683,bidi
Vidas mediáticas. Entre lo masivo y lo individual,José Luis Fernández,9789876012706,bidi
La verdad sobrevalorada. Manual de control y manejo de rumores,Horacio Minotti,9789876012720,bidi
Cuadernillo de Música 1,"Verónica Bardy, Alejandro Bellini",9789874169570,bidi
Julio Aurelio Memorias de un sociólogo político,Julio Aurelio ,9789876012744,bidi
Políticas sociales: ideas para un debate,Daniel Arroyo,9789876012591,bidi
Pedagogía del cuidado,"Mercedes Alvarez, María Paula Boilini, Noelia Enriz, Fernando Palazzolo y Celina Schlusselblum",9789876012799,bidi
